price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
1007.0,2017.0,ford,like new,4 cylinders,gas,85216.0,automatic,sedan,white,2105,2.4279632493540557,0.007206595617661876,c
246.0,2006.0,ford,fair,6 cylinders,gas,,automatic,pickup,red,56,2.2237110504345763,-0.014001830220364164,c
2279.0,1964.0,ford,good,8 cylinders,gas,,manual,pickup,white,512,1.2842287796698464,-0.01428253688471641,b
3237.0,2007.0,ford,fair,4 cylinders,gas,171000.0,manual,truck,silver,64,2.070437295279333,-0.0250051344524379,b
5134.0,2005.0,ford,fair,6 cylinders,gas,244000.0,manual,pickup,white,722,2.199365411064735,0.08361116732725815,b
15741.0,1973.0,ford,good,8 cylinders,gas,,automatic,pickup,blue,66,1.6395889959762306,0.1723512720842168,a
7133.0,2011.0,ford,good,4 cylinders,gas,37000.0,automatic,sedan,black,584,2.235709657589767,0.1844167450289665,a
17009.0,2013.0,ford,excellent,6 cylinders,gas,125200.0,automatic,truck,white,216,2.1519117398348464,0.12690147545151798,a
8686.0,2011.0,ford,excellent,4 cylinders,gas,76150.0,automatic,sedan,blue,399,2.237671116299257,0.16948078892475632,a
27344.0,2016.0,ford,good,6 cylinders,gas,34963.0,automatic,SUV,black,5549,2.4612782912777083,0.10646102769961396,b
12826.0,2006.0,subaru,good,4 cylinders,gas,110281.0,automatic,truck,blue,2771,2.1145171993418668,0.17450177425503646,a
2511.0,2008.0,ford,fair,8 cylinders,gas,197500.0,automatic,sedan,blue,203,2.2658112233344467,0.14121814069861668,b
4893.0,2011.0,ford,good,6 cylinders,gas,163796.0,automatic,sedan,silver,319,2.3030954120992018,-0.09052539006232854,b
3322.0,2014.0,ford,excellent,8 cylinders,gas,164084.0,automatic,truck,white,331,2.4483841516517817,0.12889377752201125,a
4804.0,2009.0,ford,good,6 cylinders,gas,135000.0,automatic,SUV,silver,214,2.2687220874478973,0.06762141510183703,c
46480.0,2019.0,ford,excellent,6 cylinders,gas,18890.0,automatic,truck,black,414,2.3753727090330625,0.04503435069999733,a
23742.0,2015.0,ford,good,6 cylinders,gas,33442.0,automatic,pickup,blue,442,2.3288186760077103,-0.11420601643808062,b
4079.0,1998.0,ford,excellent,8 cylinders,gas,231000.0,automatic,SUV,red,365,1.890132326684297,0.3382412643696377,b
17014.0,2014.0,ford,like new,6 cylinders,gas,176105.0,automatic,truck,white,1067,2.309040987239797,0.2476722904226469,b
41123.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.4175531928122997,0.18631089674312976,b
10425.0,2001.0,ford,excellent,8 cylinders,gas,199000.0,automatic,truck,red,252,1.9266641629110712,0.24065419586251116,a
3836.0,2009.0,ford,good,4 cylinders,gas,,automatic,sedan,silver,226,2.22286700687506,0.08834768691253721,c
4557.0,2007.0,ford,good,6 cylinders,gas,,automatic,pickup,white,322,2.280192209855774,0.2524559980939496,b
17354.0,2017.0,ford,like new,4 cylinders,gas,,automatic,SUV,black,1378,2.509349087843572,0.12045833437942582,c
13400.0,2011.0,subaru,good,6 cylinders,gas,125526.0,automatic,SUV,red,1734,2.218532663820767,0.14808337957941162,b
4527.0,2007.0,ford,good,6 cylinders,gas,131426.0,automatic,pickup,white,142,2.143882614991271,0.13185588205789955,c
9314.0,2011.0,ford,excellent,6 cylinders,gas,113000.0,automatic,SUV,black,2063,2.3587711497715205,0.1372495697960578,a
9890.0,2015.0,ford,excellent,4 cylinders,gas,128427.0,automatic,sedan,black,3471,2.353879599327428,0.033025740801721916,b
11515.0,2008.0,ford,excellent,4 cylinders,gas,99000.0,automatic,sedan,black,69,2.286779305282514,0.15153087087571482,c
7912.0,2006.0,ford,excellent,6 cylinders,gas,115009.0,automatic,SUV,white,2971,2.056233999790054,0.18627143793305406,b
17458.0,2011.0,ford,good,8 cylinders,gas,143190.0,automatic,truck,black,1003,2.4349121722842617,0.25664352806210416,a
50032.0,2017.0,ford,excellent,6 cylinders,gas,19380.0,automatic,truck,black,2093,2.3961284691651814,0.11382782593352475,c
1999.0,2013.0,ford,excellent,4 cylinders,gas,69000.0,automatic,sedan,silver,265,2.3505125465410006,0.24900935131111826,a
6494.0,2010.0,ford,excellent,4 cylinders,gas,,automatic,sedan,black,1649,2.3752420660665035,0.2047905653977889,a
17788.0,1991.0,ford,excellent,8 cylinders,gas,55000.0,automatic,SUV,white,169,1.6400416918101337,0.15255805241567533,a
48947.0,2019.0,ford,like new,8 cylinders,gas,18671.0,automatic,truck,white,470,2.578345063304304,0.06435358413178849,c
19671.0,2010.0,ford,excellent,8 cylinders,gas,67200.0,automatic,truck,white,216,2.2056021067102938,0.1133583489741213,b
3487.0,1999.0,ford,fair,8 cylinders,gas,193000.0,automatic,pickup,white,269,1.8722487803886296,0.07496172837186257,b
4529.0,1993.0,ford,good,8 cylinders,gas,200000.0,automatic,pickup,blue,66,1.8817377606457728,-0.13280381629921806,b
24716.0,2019.0,ford,like new,4 cylinders,gas,30688.0,automatic,sedan,silver,316,2.6241516316212827,0.12858795231838108,c
3304.0,2010.0,ford,excellent,4 cylinders,gas,119553.0,automatic,sedan,silver,293,2.2639556668297653,0.003590510297882252,b
28653.0,2015.0,ford,like new,8 cylinders,gas,85493.0,automatic,pickup,white,840,2.483439221934817,0.10225069931856637,c
9978.0,2007.0,ford,like new,8 cylinders,gas,188000.0,automatic,truck,black,1103,2.0215604907799483,0.07973159770841494,b
3618.0,2002.0,ford,fair,8 cylinders,gas,,manual,pickup,red,49,2.024310334657628,-0.09447045452794063,c
4621.0,2001.0,ford,fair,8 cylinders,gas,76000.0,automatic,pickup,white,466,2.0195541329157307,-0.06349207818423955,a
2337.0,2002.0,ford,fair,6 cylinders,gas,176547.0,automatic,SUV,black,509,2.094828291188713,0.2246192589877873,a
10984.0,2007.0,subaru,good,4 cylinders,gas,104000.0,manual,sedan,silver,1317,2.179580967574276,-0.04693448142077922,a
28237.0,2018.0,ford,excellent,6 cylinders,gas,78291.0,automatic,truck,white,698,2.3483518705043833,-0.008961908419894124,a
10352.0,2012.0,subaru,excellent,4 cylinders,gas,91492.0,automatic,sedan,red,3968,2.1164631198194868,0.03567741776122213,c
11485.0,2007.0,ford,excellent,8 cylinders,gas,125000.0,automatic,SUV,silver,476,2.3369073360189097,0.22058105340838166,a
33614.0,2008.0,ford,good,8 cylinders,gas,107667.0,automatic,truck,white,3324,2.2814364057958536,0.2933444439566042,c
27523.0,2016.0,ford,excellent,6 cylinders,gas,65075.0,automatic,truck,black,195,2.3255765857365964,0.21466205869813929,b
25047.0,2014.0,ford,like new,8 cylinders,gas,152377.0,automatic,truck,white,1176,2.446889719293962,0.3186034319558649,c
5657.0,2005.0,ford,excellent,8 cylinders,gas,172000.0,automatic,sedan,black,1084,2.084600629172392,0.14290874263854975,c
11494.0,2013.0,ford,excellent,4 cylinders,gas,108000.0,automatic,sedan,red,2433,2.443618538188268,0.2426266110553319,c
9986.0,2013.0,ford,good,8 cylinders,gas,201635.0,automatic,truck,white,1238,2.1411003836921267,-0.16750511232259416,c
11352.0,2016.0,ford,excellent,4 cylinders,gas,72734.0,automatic,sedan,silver,3865,2.3661862768979343,0.03211157169148845,c
25095.0,2019.0,ford,excellent,6 cylinders,gas,7461.0,automatic,sedan,white,1475,2.398665663437848,0.0566394331511272,a
4300.0,2009.0,ford,good,4 cylinders,gas,,automatic,sedan,silver,182,2.1938397148267086,0.1314676548416172,c
20432.0,2016.0,subaru,excellent,4 cylinders,gas,64000.0,automatic,sedan,blue,440,2.4026773246051163,0.2860149093705574,a
3719.0,2013.0,subaru,excellent,4 cylinders,gas,,automatic,SUV,blue,296,2.1475984888675983,-0.0463962637014676,c
4345.0,1991.0,ford,excellent,8 cylinders,gas,98000.0,automatic,truck,white,1085,1.8906887217795512,-0.08444620150549922,a
3530.0,2006.0,ford,excellent,8 cylinders,gas,192000.0,automatic,SUV,black,543,2.0546157016334767,0.05015930637847185,b
28204.0,2019.0,ford,good,6 cylinders,gas,3011.0,automatic,pickup,white,4883,2.4959907238992978,-0.0762373691167281,a
16188.0,2016.0,subaru,good,4 cylinders,gas,52312.0,automatic,SUV,white,313,2.3342754557333785,0.2500568183912826,c
13410.0,2014.0,subaru,excellent,4 cylinders,gas,48003.0,automatic,sedan,white,2809,2.2549497331615225,-0.04204693194036527,c
855.0,2011.0,ford,excellent,4 cylinders,gas,141276.0,automatic,SUV,white,860,2.401090170036373,0.18874685930771076,a
14387.0,2008.0,ford,good,8 cylinders,gas,173323.0,automatic,truck,white,1401,2.0856465453029824,-0.04054194111351828,c
66961.0,2018.0,ford,excellent,6 cylinders,gas,61221.0,automatic,truck,black,7093,2.276914267529956,0.11787756079219305,c
5975.0,2008.0,ford,excellent,6 cylinders,gas,126479.0,automatic,SUV,silver,2137,2.2399409668091645,0.049204717799733684,c
5508.0,2004.0,ford,excellent,6 cylinders,gas,180000.0,automatic,truck,silver,180,2.1639822814016942,0.17690089690896213,b
5602.0,2001.0,ford,good,4 cylinders,gas,130000.0,manual,truck,red,374,2.02679409943416,0.06286516283233229,a
3241.0,2006.0,ford,like new,6 cylinders,gas,117000.0,automatic,sedan,silver,1010,2.1750483021019607,-0.04274634511014439,b
12001.0,2013.0,ford,like new,6 cylinders,gas,176000.0,automatic,SUV,black,846,2.2517107914515715,0.10099930279276008,c
20614.0,2013.0,ford,excellent,6 cylinders,gas,87453.0,automatic,SUV,white,2961,2.2842218693667595,0.15161556058137096,c
27157.0,2013.0,ford,excellent,6 cylinders,gas,95000.0,automatic,truck,blue,615,2.3029960419803075,0.02528001280976684,a
8380.0,2008.0,ford,good,6 cylinders,gas,128179.0,automatic,pickup,white,352,2.1680509625905287,0.1661728266454658,b
6229.0,2004.0,ford,good,8 cylinders,gas,288624.0,automatic,truck,blue,549,2.0402850082390125,0.03899978888361996,c
29265.0,2008.0,ford,good,8 cylinders,gas,83459.0,automatic,truck,white,2699,2.2402604863712017,0.045544776935410564,c
3840.0,2005.0,ford,good,6 cylinders,gas,130000.0,automatic,SUV,silver,189,2.063243629418324,0.3297631602088659,c
15818.0,2016.0,ford,excellent,4 cylinders,gas,43278.0,automatic,sedan,white,359,2.439133803224954,0.02509238391908096,b
500.0,2016.0,ford,good,6 cylinders,gas,164310.0,automatic,pickup,white,983,2.3285205706034513,0.07736670876372054,a
5745.0,2007.0,subaru,good,6 cylinders,gas,219500.0,automatic,sedan,blue,614,2.1427402479490545,0.09881124784030734,b
800.0,2017.0,ford,excellent,6 cylinders,gas,95023.0,automatic,SUV,white,4456,2.28362844368618,-0.013119977291310177,b
17105.0,2016.0,ford,excellent,4 cylinders,gas,79080.0,automatic,SUV,blue,221,2.3852826428206697,-0.01746063236832432,a
6952.0,2006.0,ford,good,6 cylinders,gas,105100.0,automatic,sedan,red,203,2.236946825275292,0.04269841830043928,b
20354.0,2017.0,subaru,excellent,4 cylinders,gas,19000.0,automatic,sedan,blue,474,2.4007794509735363,0.3216989412810152,c
20355.0,2013.0,ford,excellent,6 cylinders,gas,140000.0,automatic,truck,white,6584,2.315069162915657,0.0452669339342264,a
26648.0,2016.0,ford,excellent,6 cylinders,gas,66000.0,automatic,truck,red,984,2.4614124152887893,-0.013025132295688205,c
25571.0,2015.0,ford,good,8 cylinders,gas,121603.0,automatic,pickup,silver,356,2.3043362733383246,0.07746672419254723,b
23962.0,2020.0,subaru,like new,4 cylinders,gas,2941.0,manual,SUV,white,1486,2.4335581327270965,-0.001374722118789043,c
4191.0,2001.0,ford,good,8 cylinders,gas,156230.0,automatic,SUV,white,681,2.027013099984154,0.1335839687259249,b
0.0,2020.0,ford,excellent,6 cylinders,gas,10511.0,automatic,truck,black,8632,2.5861967362295,0.26113155412833755,c
16793.0,2002.0,ford,excellent,8 cylinders,gas,83025.0,automatic,pickup,white,454,1.910698721106444,0.03446972118069787,a
3353.0,2009.0,ford,good,6 cylinders,gas,152000.0,automatic,SUV,blue,930,2.4554587137033144,0.14163917181223035,a
8011.0,1970.0,ford,good,6 cylinders,gas,,manual,truck,white,374,1.2639597884552822,0.1555800014177425,a
29364.0,2013.0,ford,excellent,6 cylinders,gas,,automatic,truck,red,1143,2.2896793523840477,0.11069319355964104,a
500.0,2018.0,ford,like new,4 cylinders,gas,17035.0,automatic,sedan,silver,9650,2.4455130106134866,-0.015163299823697754,a
4819.0,2004.0,ford,good,4 cylinders,gas,49400.0,automatic,truck,white,216,2.2406465926176837,0.05765340696683857,b
6028.0,2007.0,ford,excellent,6 cylinders,gas,120000.0,automatic,SUV,red,325,2.3337549322498368,-0.07791803971370348,a
4511.0,2008.0,ford,good,4 cylinders,gas,,automatic,sedan,silver,229,2.1245275828771035,0.06040297241523083,b
11434.0,2014.0,ford,like new,4 cylinders,gas,84300.0,automatic,SUV,black,531,2.2218948183040657,-0.08888715084570495,c
18970.0,2015.0,ford,excellent,6 cylinders,gas,143211.0,automatic,SUV,red,6216,2.399907952818923,0.005149083297858598,a
27526.0,2017.0,ford,excellent,6 cylinders,gas,94007.0,automatic,SUV,black,2672,2.3335604575420104,0.07127005221606475,c
5765.0,2001.0,ford,fair,4 cylinders,gas,284000.0,automatic,pickup,black,474,2.077674550191211,0.0529110556149412,a
6326.0,2010.0,ford,good,4 cylinders,gas,120000.0,automatic,sedan,silver,362,2.1933114579587123,0.00478304278979251,b
34238.0,2016.0,ford,like new,6 cylinders,gas,86677.0,automatic,SUV,white,2546,2.2480696188254545,0.2498037872127352,a
35501.0,2018.0,ford,good,8 cylinders,gas,5259.0,automatic,pickup,red,4971,2.4092333345569044,0.06477420610471689,b
5441.0,2004.0,ford,good,8 cylinders,gas,152000.0,automatic,pickup,white,557,2.215077177115857,0.17640190285649676,a
10134.0,2014.0,ford,excellent,4 cylinders,gas,116476.0,automatic,SUV,red,513,2.293346656656584,-0.10368108144708556,b
0.0,2000.0,ford,excellent,6 cylinders,gas,201369.0,automatic,pickup,silver,970,2.054736323998009,0.2099935686678256,c
12713.0,2014.0,ford,excellent,4 cylinders,gas,64854.0,automatic,SUV,black,572,2.333641936648537,0.1562620923694186,c
4958.0,2009.0,ford,good,4 cylinders,gas,158500.0,automatic,sedan,blue,258,2.2094049234968653,0.1147049604216946,a
4030.0,2004.0,ford,excellent,6 cylinders,gas,225440.0,automatic,SUV,red,113,2.1270071984418,-0.006053518853149281,b
17593.0,2010.0,ford,excellent,4 cylinders,gas,71000.0,automatic,SUV,silver,348,2.340112365569417,0.2967616639740339,b
18133.0,2016.0,subaru,excellent,4 cylinders,gas,,manual,SUV,silver,526,2.434224510763776,0.10899425382892697,a
32345.0,2013.0,ford,excellent,8 cylinders,gas,46835.0,automatic,pickup,red,421,2.1904346309440568,0.09341926145630608,b
6485.0,2003.0,ford,good,6 cylinders,gas,135000.0,automatic,truck,black,190,2.01619783466311,0.17907302751018406,c
12898.0,2014.0,ford,excellent,6 cylinders,gas,200500.0,automatic,SUV,silver,1045,2.1939115632641606,0.1926552481977382,a
6360.0,2013.0,ford,good,4 cylinders,gas,66135.0,automatic,sedan,white,268,2.4260944225312864,0.010366244562908395,a
2987.0,1999.0,ford,good,6 cylinders,gas,195330.0,automatic,pickup,black,314,2.084183799878576,-0.06671562623177804,c
36921.0,2017.0,ford,good,6 cylinders,gas,23935.0,automatic,pickup,blue,4877,2.4592377265012617,0.2634135064908184,b
19696.0,2015.0,ford,excellent,8 cylinders,gas,173935.0,automatic,truck,white,4879,2.3784703013942434,0.10034313592659476,c
3646.0,2006.0,ford,good,6 cylinders,gas,150000.0,automatic,sedan,silver,154,2.1069714803016777,0.14120449443486974,c
7670.0,2011.0,subaru,excellent,4 cylinders,gas,140008.0,automatic,sedan,white,567,2.3537207745823703,0.10391364485028284,a
10515.0,2016.0,ford,good,4 cylinders,gas,141472.0,automatic,sedan,silver,1095,2.3269831484352324,0.1069476236490528,c
10676.0,2003.0,ford,excellent,8 cylinders,gas,179169.0,automatic,SUV,silver,779,2.057988579089398,0.24962848585910316,b
34758.0,2015.0,ford,excellent,6 cylinders,gas,119627.0,automatic,pickup,black,2392,2.2154725056973543,-0.012740623115982452,a
12622.0,2011.0,ford,excellent,4 cylinders,gas,18850.0,automatic,pickup,black,501,2.4048787018759468,0.009777475900109163,c
33087.0,2015.0,ford,like new,6 cylinders,gas,77794.0,automatic,truck,blue,244,2.1251195977668185,0.176409276657698,a
2220.0,2003.0,ford,fair,6 cylinders,gas,,automatic,truck,blue,297,2.040045399659327,-0.053348213384707716,b
9314.0,1990.0,ford,good,8 cylinders,gas,56233.0,manual,truck,white,229,1.7794946740242648,0.16441277572494084,c
23977.0,2018.0,subaru,excellent,4 cylinders,gas,33068.0,manual,sedan,silver,5348,2.4109305800883725,-0.13030675430304234,a
7093.0,2000.0,ford,good,6 cylinders,gas,,automatic,pickup,red,51,2.083472638186103,0.11741585619020375,a
16254.0,2015.0,subaru,excellent,4 cylinders,gas,44292.0,automatic,SUV,silver,3218,2.413868384025332,-0.002918664169705237,b
37063.0,2017.0,ford,good,6 cylinders,gas,14695.0,automatic,pickup,blue,4945,2.4294221754764043,0.09922421567317086,b
41391.0,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.272136341782508,0.20302290607471465,a
15431.0,2015.0,ford,like new,4 cylinders,gas,112178.0,automatic,sedan,black,463,2.3798695704187844,-0.0042838644490367506,a
15284.0,2008.0,ford,excellent,8 cylinders,gas,116132.0,automatic,truck,red,2518,2.176359123607233,0.1184413357744952,b
9169.0,2010.0,ford,like new,4 cylinders,gas,97327.0,automatic,sedan,red,623,2.273569021423539,0.14682210752389602,c
3351.0,1998.0,ford,good,6 cylinders,gas,151811.0,automatic,SUV,blue,484,1.936982950197757,0.19647354654684626,b
4095.0,2009.0,subaru,good,4 cylinders,gas,184000.0,automatic,sedan,silver,367,2.3323665541887024,0.17003837653595733,c
17250.0,2013.0,ford,excellent,6 cylinders,gas,120000.0,automatic,SUV,red,1218,2.3070971378105884,0.1900644811787892,c
2950.0,2008.0,subaru,like new,4 cylinders,gas,,automatic,SUV,white,164,2.116070351530404,0.22487059048267471,a
7976.0,2001.0,ford,excellent,8 cylinders,gas,200000.0,automatic,truck,black,2230,2.0173784779855946,0.20604931120513129,b
40752.0,2019.0,ford,like new,6 cylinders,gas,8100.0,automatic,pickup,blue,1141,2.3894767358299505,0.22159826568297214,a
3526.0,2000.0,subaru,good,4 cylinders,gas,229715.0,automatic,SUV,black,662,1.8758584053160168,0.007338089920121554,c
2714.0,2000.0,ford,fair,8 cylinders,gas,130000.0,automatic,truck,red,138,2.101999281101381,0.12559232590255665,b
3068.0,2005.0,ford,excellent,6 cylinders,gas,78000.0,automatic,sedan,silver,424,2.149002616192902,0.28461577852210085,a
9754.0,1948.0,ford,good,8 cylinders,gas,90.0,automatic,pickup,black,515,0.7941004331929676,0.14755056456498786,c
2477.0,2001.0,ford,good,6 cylinders,gas,200000.0,automatic,pickup,silver,283,1.9768765942512072,0.12606871240870865,c
5317.0,2001.0,ford,good,6 cylinders,gas,67667.0,automatic,SUV,blue,429,1.9876146023480863,0.20729649436443395,a
6548.0,2014.0,subaru,good,4 cylinders,gas,265000.0,automatic,SUV,silver,301,2.4059898662422503,0.0922025195957937,c
20091.0,2016.0,subaru,like new,4 cylinders,gas,38849.0,automatic,SUV,silver,551,2.3339211447598163,0.057704291405530024,c
2295.0,2006.0,subaru,good,4 cylinders,gas,205000.0,automatic,sedan,blue,586,2.276665414574108,0.1476975358479551,c
10463.0,2014.0,ford,excellent,8 cylinders,gas,200000.0,automatic,truck,white,314,2.1581277316709433,0.02713765428110254,a
25957.0,2013.0,ford,good,6 cylinders,gas,109500.0,automatic,pickup,blue,193,2.2963489423038763,0.25786836417800074,b
18747.0,2011.0,ford,good,8 cylinders,gas,96000.0,automatic,pickup,silver,118,2.2311145567941493,-0.002937201159496,b
9554.0,1993.0,ford,excellent,8 cylinders,gas,142888.0,automatic,pickup,white,597,1.8287564869117323,0.13190647911929831,a
4167.0,2002.0,ford,excellent,8 cylinders,gas,,automatic,sedan,white,260,1.9108643884987817,-0.008258415455246124,b
9196.0,2014.0,ford,excellent,4 cylinders,gas,121000.0,automatic,sedan,silver,801,2.2522029760123354,0.16425796147000965,c
18533.0,2011.0,ford,excellent,6 cylinders,gas,127000.0,automatic,SUV,silver,1756,2.325536107918106,0.2757341866204923,b
4726.0,2008.0,ford,good,6 cylinders,gas,187844.0,automatic,sedan,red,429,2.214519098224296,-0.017185540403469646,b
5702.0,2008.0,subaru,good,4 cylinders,gas,192261.0,manual,sedan,red,1490,2.267420189643742,0.14032628940978042,c
17242.0,2016.0,ford,excellent,4 cylinders,gas,73889.0,automatic,SUV,white,2997,2.314225166407204,0.23202707196113306,c
6538.0,2011.0,ford,excellent,4 cylinders,gas,121000.0,automatic,sedan,blue,192,2.280250320708921,-0.019124436537228173,b
15506.0,2014.0,ford,like new,6 cylinders,gas,54400.0,automatic,sedan,white,230,2.221375607688022,0.11157337363871947,a
8658.0,2007.0,ford,excellent,8 cylinders,gas,,automatic,truck,red,604,2.126661715993572,0.03270796590529057,a
6772.0,2006.0,subaru,excellent,4 cylinders,gas,,automatic,sedan,white,1085,1.9436269350641504,0.10619357950668128,b
800.0,2012.0,ford,excellent,4 cylinders,gas,121894.0,automatic,SUV,white,4941,2.3462627250355315,0.16831160800980144,b
3982.0,2005.0,subaru,good,4 cylinders,gas,154000.0,automatic,sedan,blue,231,2.0691089952975426,0.060598339382454715,b
6809.0,2004.0,ford,good,8 cylinders,gas,131000.0,automatic,SUV,red,928,2.103435170330495,0.0014343568059983214,b
9683.0,2007.0,ford,like new,8 cylinders,gas,188000.0,automatic,truck,black,1103,2.119070493071561,0.04506026729086229,b
13217.0,2013.0,subaru,excellent,6 cylinders,gas,99500.0,automatic,SUV,white,159,2.440475677546354,-0.05556078474257448,c
27518.0,2016.0,ford,excellent,4 cylinders,gas,40940.0,automatic,SUV,silver,2617,2.376545243160073,0.022955698280093625,c
9047.0,2012.0,subaru,excellent,4 cylinders,gas,158000.0,automatic,sedan,silver,295,2.3656309589503786,0.3112206043042842,c
32524.0,2016.0,ford,excellent,6 cylinders,gas,81000.0,automatic,pickup,red,260,2.4831292476672733,-0.14028212866505432,b
9007.0,2015.0,ford,excellent,4 cylinders,gas,91751.0,automatic,sedan,silver,6091,2.2429730254750027,0.17322274568608065,b
6024.0,2010.0,subaru,like new,4 cylinders,gas,173136.0,automatic,sedan,white,1176,2.249648954464392,0.1058357834633866,a
4919.0,2006.0,subaru,like new,4 cylinders,gas,87000.0,automatic,sedan,silver,667,2.1710102132928903,0.17114839525376765,c
6650.0,2008.0,ford,good,6 cylinders,gas,151793.0,automatic,SUV,red,216,1.8802181654607308,0.11826183408985007,a
11249.0,2012.0,ford,excellent,6 cylinders,gas,118942.0,automatic,SUV,silver,244,2.4028496384037568,0.05544523008764898,b
10983.0,2013.0,ford,good,6 cylinders,gas,143000.0,automatic,SUV,blue,3072,2.262302752238634,0.22102374525176535,c
800.0,2015.0,ford,good,8 cylinders,gas,111126.0,automatic,truck,white,3557,2.309460394883227,0.0835201516707899,b
6185.0,2009.0,ford,excellent,4 cylinders,gas,128000.0,automatic,sedan,white,3755,2.046649133917597,0.03461224372496188,a
35909.0,2018.0,ford,good,8 cylinders,gas,5259.0,automatic,pickup,red,4971,2.4277974541647898,0.10184806120797828,c
5826.0,1999.0,ford,excellent,6 cylinders,gas,54000.0,automatic,pickup,blue,213,2.110130468517065,0.1167985297276791,b
9641.0,2009.0,ford,excellent,8 cylinders,gas,148000.0,automatic,SUV,white,725,2.3847278097521074,0.10517148134168272,b
6912.0,2006.0,subaru,excellent,4 cylinders,gas,,automatic,sedan,black,321,2.302372677501815,0.1318462022755389,b
27752.0,2008.0,ford,good,8 cylinders,gas,107667.0,automatic,truck,white,3324,2.222368926335066,0.06781071082640983,c
7684.0,2004.0,ford,excellent,6 cylinders,gas,,automatic,truck,red,641,2.2212351731693296,0.18237518456688434,c
11544.0,2013.0,ford,excellent,4 cylinders,gas,94680.0,automatic,sedan,blue,505,2.0462926641953976,0.3813564752121332,a
3994.0,2010.0,ford,good,4 cylinders,gas,131938.0,automatic,sedan,red,181,2.3328511118248274,0.2048918113523121,a
29038.0,2013.0,ford,like new,6 cylinders,gas,103588.0,automatic,pickup,white,1149,2.1293253257719957,0.04973373253112196,b
2191.0,2005.0,ford,good,4 cylinders,gas,79200.0,automatic,sedan,white,90,2.249617928779331,0.07418065770312593,b
10530.0,2013.0,ford,excellent,6 cylinders,gas,,automatic,truck,white,455,2.1016637489822307,0.07453346032729752,c
13023.0,2003.0,ford,excellent,8 cylinders,gas,157000.0,automatic,truck,white,207,1.9939529653158403,-0.036698389734369424,a
8629.0,2013.0,ford,good,6 cylinders,gas,208100.0,automatic,sedan,white,205,2.433621954267453,0.10629471167849816,c
4594.0,2004.0,subaru,good,4 cylinders,gas,179000.0,automatic,SUV,silver,278,2.0776372449318345,0.09965804865813686,b
12277.0,2013.0,ford,good,6 cylinders,gas,79839.0,automatic,sedan,red,2933,2.1098856248359725,0.0804948023585704,a
52135.0,2018.0,ford,excellent,8 cylinders,gas,27132.0,automatic,truck,black,642,2.5602130159624514,0.09224366137807212,b
4035.0,1989.0,ford,excellent,8 cylinders,gas,119000.0,automatic,pickup,silver,202,1.7847930409962751,-0.09347382153159142,a
4246.0,2000.0,ford,like new,6 cylinders,gas,192997.0,manual,pickup,red,643,1.9442935772148884,0.2307710761610341,c
7059.0,2002.0,ford,good,8 cylinders,gas,176898.0,automatic,truck,red,469,2.210430725593005,0.13079752316214674,a
5871.0,1988.0,ford,good,8 cylinders,gas,137000.0,automatic,truck,white,559,1.8039143618359463,0.09062310289713678,b
13010.0,2012.0,ford,fair,8 cylinders,gas,164951.0,automatic,truck,white,696,2.314133122390481,-0.03770386376938023,a
2478.0,1992.0,ford,fair,8 cylinders,gas,153500.0,automatic,sedan,white,173,1.6261207655573016,0.2907374080866876,b
6677.0,2006.0,ford,good,8 cylinders,gas,150000.0,automatic,truck,white,222,2.056837156615279,0.011677818328777692,c
11219.0,2007.0,ford,good,6 cylinders,gas,177000.0,automatic,pickup,blue,500,2.3153374759362064,0.3032516152374588,b
7648.0,2014.0,ford,excellent,4 cylinders,gas,50800.0,automatic,sedan,silver,749,2.3449118772699657,-0.046891170729874254,a
1.0,2017.0,ford,excellent,6 cylinders,gas,32468.0,automatic,truck,black,3619,2.2445100056974305,-0.017905978513878467,c
500.0,2017.0,ford,excellent,4 cylinders,gas,32786.0,automatic,SUV,white,7424,2.411958032767015,0.22645570815941665,a
30200.0,2001.0,ford,excellent,8 cylinders,gas,62000.0,automatic,pickup,black,417,2.062329570288832,-0.01673297858763896,b
7237.0,2013.0,ford,excellent,4 cylinders,gas,100362.0,automatic,sedan,black,131,2.412149286994456,0.17029641859793831,b
20012.0,2014.0,ford,excellent,6 cylinders,gas,83600.0,automatic,SUV,white,345,2.377760568433058,0.11175711310264468,c
21244.0,2018.0,ford,good,4 cylinders,gas,75344.0,automatic,SUV,silver,929,2.2195452446438795,0.2973831262321465,a
20417.0,2009.0,ford,excellent,8 cylinders,gas,104000.0,automatic,truck,white,147,2.297273483967249,0.30782254389741903,b
15339.0,2014.0,ford,excellent,8 cylinders,gas,173000.0,automatic,truck,white,146,2.2468676703444093,0.2217764808251556,b
15793.0,1966.0,ford,good,8 cylinders,gas,54549.0,automatic,sedan,white,404,1.236721106859664,-0.012950761277891326,c
3984.0,2008.0,ford,fair,8 cylinders,gas,228182.0,automatic,SUV,black,260,1.9734907898878884,0.06141141329640151,b
500.0,2017.0,ford,like new,6 cylinders,gas,,automatic,truck,black,1365,2.13182145698206,0.11406708383567635,a
